Obiekt;Kod_obiektu;Nr_4_3;Nazwa_pola;ID_pola;Lp_pola_w_obiekcie;W_systemie_D365;Uwagi;Obecne na formularzu;Bierze udzial w pluginach;Bierze udzial w js;Obowiazkowosc;Lookup – tabela docelowa
Struktura Przetargu;neu_tenderstructure;4.3.32;Rozpocznij mapowanie;WebResource_ButtonTenderStructureRunMapper;12;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Zatrzymaj import;WebResource_ButtonTenderStructureStopImport;13;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Zatrzymaj mapowanie;WebResource_ButtonTenderStructureStopMapper;14;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Cofnij import;WebResource_ButtonTenderStructureDeletePakiets;15;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Cofnij mapowanie/Cofnij import i mapowanie;WebResource_ButtonTenderStructureDeleteMappedProducts;16;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Przerwij kalkulacje;WebResource_ButtonTenderStructureStopCalculations;17;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Notatki;;18;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Liczba przetworzonych pozycji;neu_processeditemsamount;19;;;tak;UpdateStatisticsHandler;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Liczba zamapowanych pozycji;neu_mappeditemsamount;20;;;tak;UpdateStatisticsHandler;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Liczba prawidłowo zamapowanych;neu_correctmappeditemsamount;21;;;tak;UpdateStatisticsHandler;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Liczba sprawdzonych pozycji;neu_checkeditems;22;;;tak;UpdateStatisticsHandler;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Liczba pozycji;neu_itemsamount;23;;;tak;UpdateStatisticsHandler;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Przetworzone (%);neu_processeditempspercentage;24;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Zamapowane (%);neu_mappeditemspercentage;25;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Prawidłowo zamapowane (%);neu_correctmappeditemspercentage;26;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Sprawdzone (%);neu_checkeditemspercentge;27;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Pakiety;;28;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Produkty Przetargu;;29;;;nie;;;;
Struktura Przetargu;neu_tenderstructure;4.3.32;Utworzony przez;createdby;30;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Zmodyfikowane przez;modifiedby;31;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Właściciel;ownerid;32;;;tak;;;Obowiązkowe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Data utworzenia;createdon;33;;;tak;;;Zwykłe;
Struktura Przetargu;neu_tenderstructure;4.3.32;Data modyfikacji;modifiedon;34;;;tak;;;Zwykłe;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Nazwa substancji czynnej;neu_name;1;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Grupy substancji czynnej;neu_groups;2;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Status Pharmindex;neu_statusphramindex;3;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Zmodyfikowano Pharmindex;neu_modified;4;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;ID Pharmindex;neu_substidpharmindex;5;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Właściciel;ownerid;6;;;nie;;;;
Substancja czynna;neu_activesubstancepharmindex;4.3.33;Data utworzenia;createdon;7;;;nie;;;;
